ltable_id,rtable_id,label
491349,22207,1
1558826,806931,1
1789169,1253899,1
1149495,692919,1
388343,1357562,1
952932,104963,0
1026641,1268367,1
66215,854419,1
144270,759750,0
205118,502446,1
970670,2124531,1
1360739,1344550,1
687170,84631,1
738682,385937,1
1818145,834259,1
46321,1191445,1
1418152,280657,1
1440710,1114076,0
512355,1765729,1
1372784,536871,1
718783,2128749,1
137638,1741178,0
1395401,1264007,0
1783019,41868,0
1394662,2135065,0
1126562,497880,1
1487198,1113952,1
852831,1465185,0
757846,1936347,0
1769251,2032679,1
1724013,797086,0
425932,855108,0
479794,61000,1
274285,1041075,0
776513,298682,0
795023,1157079,1
1498113,950997,0
202711,847253,1
114735,1213538,0
122781,109063,1
1324896,291838,0
818601,2292748,1
1064114,1454368,1
754560,1374811,1
1570896,947016,1
572512,406035,0
1153253,2003229,0
313337,1089014,0
1651598,2226247,0
616205,735680,1
210313,641540,0
901224,59336,1
544273,1400839,0
1310118,1061173,1
454304,435453,1
1510625,2142902,1
286898,664711,1
425493,338475,1
1072764,113766,0
1420960,2342303,0
1062373,435738,1
65525,365286,1
231964,153513,1
201674,1710086,1
833371,275731,1
782566,2321585,0
1453164,84179,1
1268404,561910,1
1409531,2464655,0
1277070,2396036,0
271987,946113,1
409297,1147432,0
478277,2050762,1
1703303,2231302,1
1038177,1833865,1
842355,2185783,1
1539581,2430438,0
183840,1813800,0
903281,1369013,1
1732847,1928354,0
1278313,2401240,1
1265951,1277050,0
1202387,1605882,1
409789,555325,1
1411915,1466527,0
644288,321845,1
1030570,1667499,1
1402817,657703,1
1479652,89505,1
127194,1624371,1
584703,1905916,0
1306904,148952,0
266402,591824,0
627134,1660687,0
1310923,1387373,0
913298,205015,0
198875,366764,1
1125969,333254,1
685774,187507,0
1307352,1344184,1
224933,1091075,0
1151258,1514968,1
864446,1950137,0
1348116,98041,1
417912,91666,1
1107062,1683940,0
529116,867476,1
1535813,1344613,1
1568959,2084062,1
259058,550211,1
1650520,296912,0
421882,440025,0
251625,573275,0
1445840,1159984,1
480314,1784712,1
1487017,1399350,0
243352,2398655,0
951084,2161816,1
817972,190296,0
824534,464733,0
1793000,364577,1
1789984,623357,0
1730836,2203226,1
1641293,1536978,1
1478222,2037684,1
1433693,2138174,1
1821574,1027197,0
1530347,1383251,1
1339859,736724,1
367031,1626853,1
1540009,242244,1
164275,402022,0
926505,1174831,0
1287637,335953,1
498793,898395,0
188170,710353,0
1265038,1188744,0
163996,2250062,1
1522415,425649,0
307292,2381656,1
1103720,985197,1
112318,1478993,1
1382440,871805,1
666618,2078814,0
846221,735525,1
1289550,1774057,0
1132004,1074034,1
355074,1701699,1
1686799,671504,0
1807901,577447,0
1216385,1171603,0
1483164,1259515,1
681763,1072668,1
1487867,1535830,0
1821266,2481493,1
67678,646537,1
162280,74098,0
376060,883088,1
1113903,2029308,1
1655087,606884,0
1632187,2298843,0
273469,1001450,1
49575,674399,1
173171,527496,1
920807,521714,1
1183050,1753979,1
1076139,791400,1
1179302,1615477,1
44068,969427,0
1360838,1187255,0
35620,2417886,1
723815,638570,1
845453,849716,0
1787695,1052801,0
1691735,2260252,0
1203243,994993,0
322434,354961,1
1412739,606374,1
1703257,968245,0
1358437,287098,0
1354857,63708,0
647522,2471075,1
1328663,1213132,0
278277,381890,1
1010040,464591,0
312950,313165,1
1812141,866580,0
1377159,2459619,1
998174,2488485,0
919368,2280489,0
1438882,1460630,1
476741,1747297,0
126591,1180657,1
586820,800878,0
1706966,1848788,0
1041046,1455150,0
530701,984757,1
879061,1674319,0
124835,314817,1
1185090,464349,1
507580,19929,1
1591879,698834,1
1167999,19048,1
1234893,405433,1
1786935,587252,0
1290660,135184,1
1663746,1179371,0
1650724,88007,1
344861,517392,1
1171911,1338136,0
1670815,20553,1
1071591,154589,1
1571166,115869,1
673213,499204,1
1244013,467386,0
1381544,867176,0
1196542,2248091,1
828165,496227,1
873413,842405,1
1250955,1045240,1
426879,330915,1
1472865,2142292,0
1083570,894993,0
1339861,2152205,1
637405,2249888,0
1485275,1102863,1
1774094,1402851,1
1192065,1172826,1
981750,2362519,1
1618847,1048896,0
532714,300610,0
701628,822821,0
707070,406520,1
1716089,1946977,1
810392,2294727,1
1282254,1626340,0
774675,1577303,0
48248,764868,1
844698,2293708,1
748852,427629,0
1291157,1724907,1
357548,970746,1
23424,1603931,1
58715,2266711,1
175360,2003473,0
131517,197639,0
1231509,1159332,1
1354119,1627041,1
1000284,1520211,0
1466657,2348689,1
1392404,1833516,0
280334,866298,1
600287,261802,0
987529,1655063,0
283243,2110637,1
1433615,24138,0
493219,526036,0
577955,1526652,1
1510262,924711,0
1625488,500804,0
1823724,1607150,1
1202975,2172345,1
1645123,100197,0
626658,1221244,0
105901,504291,0
912150,446685,1
50980,1240860,0
1462256,647872,1
403588,2438354,0
710151,705113,0
481735,411613,0
1425103,772978,1
1744356,155168,0
711943,1913416,1
935585,621286,0
1200544,2198670,1
300145,1801494,0
578285,621022,0
255332,2275347,1
1491583,667140,1
1471173,2168368,1
1078170,2428780,1
412658,1192300,0
1340855,788420,0
1417206,249092,1
1284385,911607,0
467528,2460785,0
1083896,1761637,1
1509067,2072338,0
1154595,2218253,0
629727,894072,1
999375,1918800,0
1034723,1551543,0
724897,1607706,1
1164838,465083,0
925481,1024148,1
1627595,1314591,1
1678737,1659953,1
402703,2393645,1
939952,1816149,0
1580082,140824,0
1647026,130124,0
20759,428974,0
1191322,251406,0
1031023,903717,0
957027,1725673,1
1557510,1506906,1
1490009,2012968,1
799146,549555,1
24388,221157,1
440357,451579,1
264049,1277435,1
1137412,2182740,1
1108653,1147631,0
1764690,1377213,0
1107142,642473,1
772572,343991,1
706833,329889,1
978662,1356613,1
846904,1319565,0
716014,2219200,1
1660615,1821518,1
1600222,2107305,0
1606734,1703289,1
937602,1634993,1
248571,2322250,1
1747034,1134454,0
616647,1815676,0
980771,915917,0
1343572,1886398,1
1472025,1475928,0
325602,1705322,0
246216,2178818,0
82291,2031767,1
844219,2490483,1
45824,216399,1
276112,1246099,0
97090,258869,0
1315404,1542971,1
975191,19044,1
972961,768215,0
1207281,2258710,1
1309708,1733448,1
1224366,2054262,0
613581,2374963,1
1226044,2406978,0
1044458,1486460,1
351833,843372,1
1628754,36009,0
708009,2168276,0
1493861,1027225,0
450180,604496,1
425879,896063,0
1638236,282107,0
587702,1492348,0
499811,759160,1
74647,1625789,0
1080118,25848,1
1154005,1007630,0
1275637,2168195,0
723893,1216645,0
1376055,1074740,0
837526,913127,0
927872,1424269,0
20519,691608,0
1309539,2127066,0
1025097,721913,0
941795,1077286,1
1813084,1884336,1
1512496,1284372,0
662568,759398,1
1219622,2263692,1
1507317,174589,1
309227,238771,1
803258,1524423,0
1607506,1532328,0
747732,2470920,1
1789373,858625,1
923088,1691574,1
905376,245684,1
235303,2213134,0
1616172,329448,0
378296,546891,0
1733348,1368019,1
1143518,1981530,0
1432145,1155750,1
1110830,870676,1
1802501,181200,1
1068822,1072749,0
325551,80127,0
1642296,670568,0
1276557,945481,1
314965,1032779,0
1480718,363248,1
299251,1723165,0
61887,1213568,0
531514,954295,1
1823242,1788576,0
1500555,1112502,1
843520,304601,0
478384,141635,1
1552053,943702,0
469276,2032214,0
466659,1084446,0
1434935,1846148,1
407529,955723,1
574400,1794478,1
634532,1829135,1
827669,1450131,0
223793,808772,1
655512,2291503,0
1128320,237059,1
567364,912719,0
1443018,1874058,1
1718990,557538,1
1298988,790568,0
159160,1425295,0
1425474,1670675,1
791176,497955,1
668327,1374007,0
1083232,1427981,1
535023,1336403,1
38181,287228,0
1489183,2047912,0
380349,892017,0
1062756,1385499,1
1318300,1738422,0
1774923,157646,0
1444336,874894,1
1342234,2392337,0
344615,1877638,1
4290,432258,1
1169069,2059020,0
809331,1811555,0
142348,1162616,0
222715,1374298,1
1031384,107852,1
1400953,1060111,1
40496,1548449,1
346616,1010288,1
57852,866580,1
485945,1290883,1
228843,242429,0
553010,458746,0
1217945,699180,1
1770853,2189269,1
972805,21869,1
1148728,56392,1
863556,1077204,1
1123597,795569,0
709921,1192889,1
1578639,1789124,1
431441,870081,1
618745,1048158,1
851904,205833,0
1150312,378655,0
1340380,1914075,0
1621467,2123782,1
1522441,2468711,0
909440,985943,1
952101,1346939,0
1114968,1093622,0
1400351,1226014,1
1132789,556985,0
476194,1639953,0
916439,1577943,0
653316,1203737,1
1730950,642354,1
1813004,463362,1
712229,440252,0
1298710,1040946,1
819050,340233,0
1479373,559318,0
1069854,91920,0
1373389,829311,1
1128625,1463890,1
1705079,1197392,0
21456,872791,1
1503475,731854,0
1770163,2405053,0
1021526,729977,0
1040040,2375609,0
45665,558768,1
471876,1205940,1
1377065,2310457,1
1372390,1252904,0
207892,2229774,0
1620046,945456,0
2727,258160,1
594445,497864,1
1794483,1010064,1
834590,1493354,1
1311786,782518,1
58945,1998140,0
1596587,1266081,0
1652108,2221214,1
671037,1920195,0
1340285,1698825,1
867299,440534,0
1335020,1509991,0
901652,855030,1
1689604,531768,0
784067,1879469,0
1645926,1474489,0
645383,1200051,1
1692206,364790,0
777792,524573,1
578654,1552300,1
928592,1063563,1
591735,513467,1
1805558,305443,0
1236143,526053,1
415330,47747,0
794451,374266,0
732346,1613172,1
14834,217723,1
1368635,2394759,1
1659325,657668,0
1542419,1723010,1
1180602,2254364,0
1522993,377784,0
377497,2230563,0
906778,1160673,1
902684,997666,1
288523,2291798,1
434144,825959,0
1260302,163576,1
404876,1000165,1
1070089,271372,0
1495342,570471,0
891038,477395,1
1057046,1310710,0
1055173,1271303,1
186897,163669,0
496894,1355200,0
818385,641602,0
1199133,1609528,0
814065,1484669,0
1723830,2055691,1
189583,405096,1
415286,215512,0
1702738,1728193,1
1256935,2272396,0
1288725,572877,0
1002834,934345,1
1474158,1820947,1
1418796,1159250,0
128119,1883539,1
56291,1826434,1
296886,1725847,1
1311265,263990,1
1651324,1731440,0
1321003,2426654,0
1183046,1221243,0
1650160,417447,1
248679,2463807,0
1550469,1538962,0
934676,262929,1
660914,1644087,1
1079624,2353852,0
606759,2490757,1
1414098,1154617,0
200757,1825624,0
535356,2156796,0
843296,2292346,0
1701960,1515386,0
1395445,523289,1
317540,2312698,1
727286,988961,1
686626,23186,0
1340791,710922,0
752649,2289374,1
1503142,1033282,1
266800,90825,0
494991,1415920,1
139041,664051,1
1474585,1327355,1
1681159,1241716,0
631257,531867,1
468916,844255,1
111055,1683772,0
682282,959584,1
1803385,2046496,1
1388200,2486045,1
1820574,2080674,0
397632,1304375,1
826264,797921,0
1160280,136329,1
1032341,1223617,0
210987,366064,0
1222356,94263,0
1169632,847040,0
1334026,641439,0
260912,1298,0
303256,1196299,0
469953,2031293,1
235528,1904173,0
1049133,2173705,0
909575,2456963,0
1173559,2004086,0
1375725,879873,1
704455,1274894,1
471508,69393,1
570912,471542,0
38472,790180,1
424667,1023907,1
1651392,2464526,0
95478,1643471,0
198425,519620,0
708734,1946925,0
40953,1332769,1
438541,99903,1
177796,2466165,1
700906,973926,0
674418,400224,1
390798,1864047,1
401626,2191964,1
1762270,906059,0
1348482,268973,0
1016592,1248539,0
513598,1868379,1
1453299,283509,0
441588,93234,1
1229818,1152510,1
1242425,1879178,1
497606,243543,0
1432115,1590920,0
1473226,286720,0
1309886,845581,0
907404,1158245,1
1457310,1288584,0
773351,698557,1
1203079,1208723,0
279357,456179,1
1647354,554979,1
129124,1651135,0
1822905,460149,0
1483347,963983,1
202719,1278797,1
765085,1588526,0
1008759,2445972,0
1182930,14296,0
1782181,2406329,0
1120252,408929,1
1638393,1251343,1
1260769,1241844,0
1041223,1184938,0
774621,2448392,0
926242,475581,1
159178,1970334,0
324301,1499183,1
854764,1921615,1
756603,1099770,1
1335071,2089937,1
808665,33221,0
1363572,2480403,0
506509,1663498,1
241760,2065761,0
1379767,275600,0
207937,2362262,1
814889,792642,0
1389516,480094,1
389426,1901926,0
946375,614102,1
756665,695167,0
1429642,497396,1
915496,1634267,1
290571,1511247,0
922671,1348337,1
470072,692423,1
816127,2401451,0
1344697,945456,1
139671,2467154,1
912008,674694,1
1469584,1324316,1
948365,2203334,0
547342,1415460,0
752641,1184496,1
1244978,1385060,0
108841,1612663,0
317218,1159837,0
63671,1926875,0
17237,172261,1
928570,2378938,0
697919,1537189,0
1010344,1437634,0
203917,611583,1
51539,261794,1
139972,1172562,1
435388,2412393,1
977291,1344252,1
1522559,256639,1
1466976,1492238,1
1496039,2393253,0
233058,1756499,0
357400,2494076,0
225934,1000095,1
183335,1763196,0
219867,1254346,1
901911,2173389,1
1477147,1087802,0
1297510,2220588,0
924800,1202183,1
1818780,257152,0
1496919,865620,1
1697024,2477792,1
911717,585191,1
1623496,607798,0
1752306,1737074,0
414271,17735,0
966501,574293,0
349908,175374,1
1061102,31023,1
1044779,1152928,1
254719,1395238,1
270613,1193813,1
1154386,1641971,1
648875,1018304,0
806529,2019905,0
1133214,542663,1
782081,2219360,1
1689790,197673,0
634841,1574738,0
925168,69818,0
1151485,2186757,1
174168,2204345,0
1347406,1584866,0
665058,779397,1
249210,481531,1
589727,505521,1
1717060,1606002,0
34386,784735,1
1645071,347967,0
1268714,169051,1
226458,1471534,0
842508,1490518,1
1313500,604563,0
1765958,2064915,0
163322,265301,1
1465953,884648,1
1201476,551925,0
750365,740217,1
1054910,1746291,1
90403,1470039,0
1557572,223703,1
328207,2090304,1
398451,997154,0
1781961,1186063,0
1597345,1182447,1
1309971,1397549,1
413693,1057963,0
200608,1605293,0
273911,1048088,0
1811116,1800831,1
1550036,1482791,1
450255,709080,0
1103349,2490707,1
1229507,1935450,1
436386,369195,1
817492,599692,1
1055983,892707,0
557716,1868284,1
1742889,1886625,0
1501699,1664995,1
1516517,1592117,1
950457,223595,1
431551,460519,1
851155,154770,1
1799378,1628624,0
810298,447540,1
1339808,895197,1
305559,33495,1
1099718,2444418,0
183063,1186454,1
1458312,400781,0
421657,468519,1
1280564,67046,0
781046,1831810,1
810807,838836,1
457388,1852174,0
1305150,461378,1
772752,915815,0
1359027,214117,1
837384,2455431,0
185801,1026568,1
889016,2151034,0
1795856,1129640,0
69803,988715,1
863807,1724312,1
1363054,1170264,1
1802419,1325981,0
1666284,2079105,0
525413,1372675,0
1279847,405707,1
380966,392071,1
288637,331971,0
598423,2303206,1
1447783,2159722,0
206172,1063160,1
1364773,390651,0
1745604,1625842,1
161330,1424027,0
845888,2292451,1
779072,2237637,0
596587,1017074,0
1455398,53468,0
889557,467311,0
917500,1606756,0
595269,2467684,0
6754,807678,1
462337,1836171,1
893760,1478697,0
828242,1325640,0
1208116,566146,0
1663540,1171681,0
1128594,755372,0
658308,2032681,1
1575300,1492827,1
445013,1508577,0
984852,2111422,0
204815,2464326,1
1456339,1033673,1
747552,1789576,1
740872,591544,0
13591,1153485,0
179564,1878274,0
1224795,1198289,0
1461295,1820930,1
1196886,1463126,1
1794834,467425,0
949170,2362626,1
566519,1173657,1
1559689,340314,0
326625,1849608,0
787490,45410,0
108330,1386915,0
798687,1121422,0
1706207,1227460,1
120062,1314196,0
1203014,142174,1
1041,2006251,1
56392,856880,0
968464,2124559,1
1734565,2453768,1
839401,1632507,0
1545006,841026,1
1374761,967808,1
610826,340067,1
273451,598718,1
336532,1829362,1
527803,1572395,1
902814,902258,0
708664,367077,0
521853,383053,1
1049743,1999055,0
1068306,1347146,1
1661924,434837,1
1736936,629247,0
588724,211392,0
1753519,1254580,1
434883,644071,0
1354312,779107,1
902688,261210,1
1132567,204985,1
1456335,2374484,0
818183,329374,1
1818502,911571,1
1747598,502446,0
912281,2301658,0
4738,2315557,0
1059135,532985,0
1752505,1231536,1
1312785,831914,1
306931,2222101,1
1821186,1637128,0
813416,222287,1
57188,468769,1
479673,1183859,1
232911,214021,1
1031837,1797656,0
1296685,1302493,0
535857,1025821,1
1063937,1646303,1
201243,293536,0
547426,1328527,1
1327551,1546241,0
151575,321217,0
293278,1807389,0
404170,2142724,1
1010017,1686896,1
634280,1155716,1
1246994,557082,1
1681134,353291,0
1036365,1280328,0
1277437,2374791,0
1453874,858185,0
1436834,18468,0
609940,629247,1
347077,2074763,0
588351,161096,1
298525,1052940,0
317023,1462213,0
1483937,1330750,1
981452,1493189,1
973180,1134589,1
1469074,1820730,1
1697697,505024,0
1394274,2250329,0
1665272,2022298,0
1485415,522483,0
21637,40990,0
1472438,1139426,0
263486,1832261,0
256218,1559591,0
402365,146558,1
69843,1187088,0
272937,1174209,1
408248,557592,1
1060337,2120320,0
25274,902558,1
168818,1535097,0
1303080,2482738,0
228524,1309003,1
24066,527493,0
274920,107512,1
1818610,2172494,0
1329276,373191,0
362532,1565094,0
215604,283786,0
1645322,1593106,0
57573,34969,1
33901,48530,1
1750236,1699170,1
1077202,2031572,1
1134334,676218,0
376242,320790,1
84101,128038,0
427186,924846,1
17895,2023626,0
1478110,1411399,1
476392,402043,1
1572272,2177945,1
876757,1672658,1
1560253,1697403,0
1118648,637681,1
952446,2184228,0
351037,497792,1
410844,1156470,1
938255,992622,0
1080190,1627101,0
1600680,2285341,0
54541,1605978,1
992043,442255,1
465670,1008351,1
1505922,2083954,0
1398388,2509469,0
1197623,187323,1
872369,1174096,1
980328,1083618,1
841282,2052129,1
1374361,654360,0
869853,2102971,0
353736,244113,1
1628784,1222195,0
1535227,702153,0
616273,2249381,1
1740158,1317463,0
1004078,1171840,1
1768900,1282675,0
1409628,369952,1
222426,110964,0
1651243,11792,1
1791233,1176632,1
1115521,1655136,1
172240,1259141,1
1445612,537646,1
1103597,2288103,0
1397945,43550,1
1240676,896406,0
1432766,1775383,1
918146,975630,1
447843,732404,0
61911,836470,1
1779451,1854002,0
418269,2481641,1
1384864,2050197,1
1348770,1915058,1
1041166,1011246,0
510533,1299781,0
1477517,1878387,0
312182,6394,0
87204,515019,0
886997,1420437,0
761492,274848,0
1372691,1833890,1
1313581,1868796,1
1047584,561271,0
978217,2490867,0
793141,2083934,0
652224,667662,0
1787650,2175885,1
1068079,227925,0
634693,666141,1
813395,2367997,0
1027202,2076408,0
886001,1372693,1
973476,466858,1
1067892,571914,1
1786703,809965,1
1762884,1632034,0
1573459,666480,1
1460007,1573460,0
30529,2101919,0
245281,1262906,0
829631,1637671,0
360464,523105,1
1150774,1185692,1
968851,397505,0
1792439,617738,0
1753152,1480666,1
364026,2482205,1
731145,364304,0
292420,1943455,1
551283,1498032,0
1228297,855607,1
423100,46472,1
1190979,174691,0
1392432,1867354,1
1781640,1077843,0
1242439,2082826,0
1335098,1194695,1
384050,844221,1
866455,768966,0
397161,1192694,1
277931,1489175,0
1297427,2146215,1
1749911,107167,0
1124768,963910,1
649032,1120882,1
362978,525711,1
1459528,768549,1
1015639,938809,1
1301759,1721352,0
886427,1627684,1
1739831,1125257,1
650322,287584,0
329713,876950,1
878950,2490453,1
917979,1620510,1
507037,2258216,1
895156,486840,0
757086,1880202,1
504085,1674346,0
1431241,721551,0
1471014,1682855,0
658597,2395769,1
377020,692123,1
1715332,92824,1
1238697,2056187,1
990351,280941,1
1671359,398270,1
412537,332972,1
157331,393621,0
1262210,327743,0
1202243,1348370,1
453748,1549152,0
756123,785744,0
164821,171643,0
654758,431473,1
1078639,1103217,0
1699797,2372980,1
1362854,374071,1
1721003,1696680,0
142859,2295443,0
92703,1833936,0
363543,59033,0
1217150,1593183,0
1652414,1075320,0
69957,2361939,0
1333644,837973,1
1156466,410312,0
1206734,1344381,0
38043,199832,1
1180987,1441257,0
1620378,573296,0
1478833,2417772,1
1796991,799041,1
1352081,1099359,0
1079632,1758344,1
904901,1878748,1
21430,1556745,0
653130,719812,1
853507,1640982,0
898080,550362,1
804015,97691,0
900916,829352,1
642547,270455,1
1762429,524827,0
56453,1983796,0
186711,2221392,0
1667607,448100,1
1534224,321683,0
1787839,1869515,1
1574778,129701,1
1421747,142919,1
1046460,2178286,0
99580,2311542,1
160820,2502783,0
513443,1783715,1
1729642,576939,0
1559030,707976,1
690673,2463905,1
221800,2415314,0
501287,2143580,1
877365,75689,1
1475043,1188859,1
356320,307524,1
878477,1545111,0
1515949,266925,1
1645980,129624,1
1102403,59645,0
934133,1220624,1
343551,690409,0
218531,802803,0
1563093,1737925,1
817836,1727033,1
952454,1713260,1
1793630,920035,1
768937,1552208,0
1293020,1231842,0
269394,1257473,1
1562006,1234299,1
399003,2287340,0
755508,1733592,1
534257,1196548,1
720487,2481419,0
780918,959815,0
50492,1864100,1
492513,1010764,1
586158,886596,1
592585,840979,0
1130513,2486483,1
364823,650823,1
1520651,2210923,0
462775,676138,1
1365758,2418151,1
437471,385979,1
143960,1647945,1
981452,367650,0
25323,379196,1
621722,324825,0
1234553,1984334,0
204154,2156833,0
564721,1162476,0
910741,1081523,0
1469375,2073083,0
403979,1368007,0
1365269,2284946,0
1069442,1424873,0
696846,32882,0
177482,1099609,0
212603,2278212,1
127613,2171181,0
1336116,11662,1
269107,116350,0
1337290,28070,0
791524,1248848,0
112440,176275,1
1431093,343532,0
1487511,1549325,1
61566,1895041,0
264718,1825218,0
1786288,2501059,0
1132231,235785,0
289335,952143,0
1125207,1538418,1
325268,139073,0
952721,2055036,1
1038351,849649,0
545464,2277898,1
1777478,91123,1
1250063,1172685,0
790027,490608,1
1474899,1628540,0
1774014,110157,1
845453,1972948,0
1333712,2465802,1
1257255,1126854,0
1037021,163443,1
1283570,2189915,1
451612,988783,0
1302135,133296,1
1012056,2252821,0
981472,1165156,1
1460380,484839,1
185041,2210587,0
29721,1587146,0
1466187,2429732,0
