ltable_id,rtable_id,label
916468,916468,1
636172,636172,1
486131,486131,1
189975,189975,1
420032,420032,1
364742,364742,1
506092,506092,1
106110,106110,1
116689,116689,1
218126,786661,1
734996,734996,1
237056,237056,1
843916,843916,1
417300,417300,1
5641,448136,1
264313,264313,1
387862,387862,1
179049,179049,1
642342,642342,1
468027,125581,1
506501,506501,1
979435,979435,1
740048,740048,1
389656,914216,1
219179,219179,1
486161,486161,1
393852,393852,1
411034,497651,1
773913,773913,1
674448,728824,1
995486,995486,1
247109,247109,1
650668,650668,1
972372,972372,1
45838,45838,1
512998,687889,1
672143,672143,1
445227,459603,1
93062,93062,1
328507,328507,1
868365,868365,1
980176,980176,1
675565,675565,1
787696,787696,1
709393,709393,1
235552,329610,1
931717,931717,1
948301,779157,1
800886,800886,1
44430,44430,1
980070,989617,1
371801,371801,1
972746,972746,1
123474,205598,1
263352,263352,1
638324,638324,1
294705,294705,1
187391,187391,1
512546,512546,1
966795,966795,1
170695,170695,1
106253,106253,1
849455,559422,1
787177,787177,1
540976,540976,1
87718,87718,1
350479,350479,1
435169,435169,1
729448,729448,1
256785,256785,1
868236,868236,1
13548,13548,1
904329,904329,1
664346,664346,1
51561,51561,1
449182,449182,1
425986,510677,1
577554,577554,1
75527,534324,1
107068,107068,1
880956,880956,1
634199,634199,1
553114,488231,1
12317,12317,1
132989,137930,1
534130,728983,1
687780,687780,1
315522,315522,1
802211,802211,1
120599,120599,1
386260,386260,1
79066,79066,1
352561,352561,1
798898,798898,1
508840,508840,1
334465,334465,1
284865,284865,1
477583,477583,1
703516,703516,1
152889,152889,1
656968,245797,1
175098,175098,1
128007,128007,1
372388,372388,1
776545,776545,1
833077,833077,1
857542,857542,1
166892,588860,1
275476,275476,1
616298,616298,1
503786,503786,1
346868,346868,1
222088,222088,1
988554,988554,1
685845,685845,1
623074,244041,1
35459,35459,1
824194,824194,1
567810,567810,1
45310,45310,1
162295,590635,1
392089,392089,1
908557,908557,1
327981,327981,1
224583,224583,1
750810,750810,1
769542,769542,1
403282,403282,1
232359,232359,1
731302,731302,1
140222,140222,1
294207,294207,1
921510,589879,1
380392,597153,1
13578,13578,1
580873,603887,1
126893,126893,1
724837,724837,1
420781,140830,1
586522,586522,1
798152,798152,1
724541,724541,1
206778,206778,1
682184,682184,1
70041,70041,1
863244,863244,1
581554,581554,1
825816,825816,1
425537,425537,1
177138,177138,1
827214,827214,1
91387,91387,1
813722,813722,1
788487,788487,1
354477,354477,1
659200,659200,1
997163,237147,1
80628,80628,1
272362,272362,1
670429,670429,1
276289,276289,1
316337,316337,1
599384,805390,1
237680,237680,1
104812,104812,1
105940,251932,1
374928,374928,1
931527,648260,1
681880,681880,1
813213,813213,1
589042,589042,1
152430,152430,1
740688,474098,1
232141,232141,1
265267,265267,1
946897,946897,1
798782,357925,1
115735,115735,1
753073,753073,1
320960,320960,1
863283,863283,1
585010,585010,1
629723,629723,1
817427,817427,1
870368,870368,1
371687,371687,1
348271,348271,1
887226,243653,1
247653,247653,1
998311,998311,1
490500,490500,1
25842,25842,1
439667,439667,1
593424,593424,1
681640,681640,1
397560,397560,1
635381,635381,1
370371,100771,1
639089,639089,1
293950,293950,1
167287,167287,1
896357,896357,1
126294,126294,1
983763,983763,1
305518,305518,1
432124,432124,1
991178,991178,1
306994,306994,1
517274,505620,1
115579,115579,1
177448,594112,1
959757,959757,1
692355,692355,1
954289,151044,1
482148,482148,1
827876,827876,1
588510,588510,1
118837,532990,1
265871,265871,1
353930,353930,1
441832,441832,1
38500,937972,1
99262,99262,1
391338,391338,1
876185,876185,1
101452,101452,1
638836,638836,1
867218,867218,1
257983,257983,1
684092,684092,1
474546,474546,1
133184,133184,1
307130,307130,1
308337,308337,1
436155,48349,1
817905,817905,1
91903,91903,1
746662,746662,1
983450,983450,1
31361,31361,1
185895,185895,1
940877,940877,1
174035,174035,1
111312,111312,1
829615,829615,1
554517,554517,1
190087,190087,1
88531,88531,1
920780,920780,1
64855,64855,1
842747,842747,1
557228,557228,1
407408,407408,1
519854,519854,1
392638,665302,1
329977,329977,1
413346,413346,1
707320,707320,1
402787,402787,1
341563,638019,1
957614,957614,1
34285,283116,1
38392,38392,1
26382,26382,1
341577,341577,1
44335,512716,1
538822,538822,1
23735,23735,1
183545,183545,1
17584,17584,1
407766,407766,1
292040,292040,1
540597,540597,1
646804,907388,1
674123,674123,1
840710,376217,1
585042,585042,1
818290,818290,1
393290,504222,1
945619,945619,1
262841,262841,1
363764,363764,1
119953,119953,1
820045,282132,1
333555,333555,1
604431,604431,1
541213,541213,1
349763,349763,1
624970,624970,1
877136,877136,1
154594,154594,1
896616,896616,1
706202,706202,1
632964,632964,1
89832,89832,1
706004,706004,1
985579,421053,1
147046,147046,1
271348,271348,1
830748,266106,1
105273,105273,1
929533,929533,1
354491,354491,1
665328,665328,1
451385,836864,1
176265,176265,1
807289,807289,1
970218,970218,1
890123,890123,1
270619,470428,1
774948,774948,1
132110,132110,1
141271,417971,1
716135,716135,1
26156,26156,1
557220,586757,1
984005,984005,1
173184,173184,1
707023,62293,1
415013,415013,1
414726,371696,1
238504,238504,1
619320,619320,1
464200,464200,1
640384,640384,1
960793,960793,1
415164,415164,1
539512,539512,1
166177,166177,1
164216,660575,1
164479,164479,1
464181,464181,1
136603,136603,1
776504,776504,1
478819,289002,1
799618,799618,1
300039,300039,1
955844,281880,1
140762,140762,1
427497,427497,1
975779,975779,1
149612,149612,1
34858,845413,1
381446,381446,1
528379,528379,1
606978,586036,1
10855,10855,1
770688,831272,1
284679,231872,1
432228,432228,1
151138,151138,1
338485,338485,1
818114,818114,1
28376,28376,1
636797,636797,1
806917,806917,1
744425,744425,1
979445,979445,1
559063,559063,1
458214,458214,1
695566,695566,1
879329,879329,1
880317,880317,1
16633,16633,1
890403,890403,1
493509,865342,1
535161,102711,1
962669,962669,1
728418,845061,1
331776,331776,1
591941,471417,1
416833,416833,1
547049,547049,1
185287,185287,1
654090,38046,1
690944,859362,1
581630,581630,1
447388,447388,1
308967,308967,1
726008,788850,1
613544,613544,1
215714,215714,1
820675,737572,1
682928,682928,1
169424,169424,1
937550,937550,1
252961,207333,1
827282,228680,1
867814,867814,1
696886,696886,1
812307,99040,1
767449,767449,1
776823,873602,1
901267,901267,1
677708,677708,1
681574,897581,1
634511,634511,1
179954,599795,1
274465,274465,1
490265,490265,1
104519,104519,1
555199,555199,1
170171,418035,1
494732,494732,1
541160,541160,1
943672,943672,1
724479,724479,1
194952,895773,1
315239,315239,1
157997,157997,1
794717,794717,1
987010,987010,1
157242,157242,1
584786,584786,1
149250,149250,1
431841,830650,1
432138,402760,1
429862,429862,1
788930,788930,1
719180,719180,1
117448,117448,1
969533,969533,1
609996,609996,1
393943,393943,1
166993,166993,1
573951,573951,1
521021,521021,1
629589,629589,1
566828,566828,1
80968,80968,1
791209,791209,1
28361,28361,1
256615,256615,1
558165,558165,1
137771,137771,1
910248,910248,1
697536,697536,1
399335,399335,1
485956,485956,1
597546,597546,1
194530,194530,1
202677,202677,1
358286,358286,1
290162,290162,1
792349,792349,1
332498,332498,1
500986,500986,1
804583,804583,1
288514,288514,1
41828,564050,1
858881,858881,1
655289,655289,1
793284,793284,1
555487,555487,1
858385,858385,1
929796,929796,1
245244,245244,1
863645,863645,1
666263,621017,1
337006,337006,1
446152,109380,1
815011,815011,1
667483,667483,1
289538,289538,1
58086,58086,1
854109,854109,1
193105,193105,1
919938,52196,1
640244,640244,1
739706,739706,1
351143,351143,1
760648,760648,1
264571,264571,1
532811,532811,1
137085,137085,1
549142,549142,1
830483,572954,1
896752,881299,1
224335,224335,1
920207,920207,1
157245,996141,1
403918,51121,1
157839,157839,1
156511,354476,1
668077,668077,1
363842,363842,1
723399,723399,1
63979,63979,1
758843,758843,1
176527,37538,1
393326,393326,1
786066,786066,1
397890,397890,1
792194,792194,1
709360,709360,1
53440,53440,1
399931,399931,1
840931,193107,1
3061,3061,1
111395,111395,1
786306,786306,1
590143,590143,1
784054,784054,1
866313,866313,1
356906,860371,1
690082,690082,1
189120,189120,1
210701,987239,1
109260,109260,1
223011,223011,1
123470,123470,1
358717,233334,1
875325,875325,1
925322,925322,1
406362,697954,1
385735,385735,1
274853,719358,1
739857,739857,1
637133,637133,1
269963,269963,1
651716,651716,1
325985,325985,1
728643,777666,1
378355,378355,1
632612,632612,1
884018,884018,1
900140,900140,1
792211,792211,1
633528,152648,1
160026,160026,1
566039,566039,1
64191,64191,1
323706,323706,1
290938,290938,1
924019,924019,1
431040,431040,1
259508,259508,1
747033,747033,1
406875,406875,1
529890,529890,1
112266,112266,1
876701,380905,1
504372,504372,1
467343,467343,1
699067,699067,1
545263,545263,1
937475,967234,1
610776,610776,1
458082,458082,1
212474,212474,1
431421,431421,1
551222,453859,1
773136,773136,1
591833,591833,1
791448,791448,1
643600,643600,1
189663,189663,1
878737,890651,1
279994,74734,1
126816,126816,1
302231,302231,1
299989,299989,1
213183,213183,1
138625,138625,1
232089,232089,1
442593,442593,1
390449,390449,1
899219,899219,1
687039,687039,1
991369,991369,1
585996,585996,1
266297,266297,1
48083,48083,1
889721,889721,1
494414,494414,1
988526,988526,1
375716,375716,1
792457,792457,1
8846,8846,1
50171,50171,1
446225,446225,1
937631,941485,1
855609,855609,1
249427,249427,1
817373,817373,1
97164,97164,1
694886,694886,1
361695,361695,1
873342,871026,1
602519,602519,1
582763,582763,1
870191,552255,1
221592,91670,1
987952,987952,1
953373,953373,1
439336,449806,1
324367,324367,1
703422,703422,1
731278,731278,1
534473,78550,1
527460,527460,1
239653,273994,1
841815,841815,1
949707,949707,1
766597,766597,1
407233,407233,1
273983,273983,1
169018,169018,1
384123,384123,1
333177,333177,1
165399,557252,1
652700,652700,1
874968,874968,1
610038,450793,1
298588,784285,1
609067,609067,1
233900,233900,1
934701,934701,1
293764,293764,1
344621,344621,1
713549,713549,1
97054,176159,1
802130,802130,1
539359,539359,1
701805,701805,1
508324,508324,1
776206,776206,1
773476,773476,1
65124,773788,1
235825,45431,1
324319,324319,1
436649,436649,1
147763,147763,1
569794,987344,1
776814,776814,1
346861,346861,1
817112,817112,1
476383,476383,1
633684,633684,1
728409,728409,1
649662,649662,1
134621,134621,1
785298,785298,1
859210,859210,1
370101,869990,1
507232,507232,1
575482,575482,1
849916,849916,1
603111,603111,1
803128,803128,1
516093,516093,1
627345,627345,1
178390,178390,1
990453,990453,1
331373,331373,1
234069,234069,1
105463,105463,1
903330,903330,1
274590,274590,1
386681,386681,1
56762,56762,1
647573,647573,1
541005,541005,1
671773,614000,1
170259,170259,1
754959,754959,1
37509,37509,1
221685,221685,1
19567,280590,1
286755,250868,1
435197,435197,1
103358,103358,1
13714,13714,1
953776,953776,1
20778,20778,1
569953,569953,1
114443,135467,1
660786,660786,1
574258,574258,1
356675,545422,1
493802,493802,1
773748,773748,1
656023,827824,1
797141,797141,1
211637,211637,1
237993,237993,1
943454,943454,1
731793,248994,1
12835,12835,1
764842,764842,1
94403,94403,1
999597,999597,1
272915,987733,1
900696,900696,1
562376,875156,1
801441,801441,1
870848,102044,1
796240,779520,1
616112,616112,1
779363,779363,1
841130,841130,1
797060,797060,1
607446,607446,1
676142,676142,1
322595,447238,1
286766,286766,1
763478,763478,1
417803,417803,1
802350,802350,1
511120,511120,1
707475,707475,1
494141,494141,1
541450,541450,1
509986,509986,1
495554,662059,1
708051,708051,1
923800,923800,1
137220,137220,1
488821,488821,1
368715,368715,1
156557,156557,1
89281,89281,1
23718,23718,1
748754,748754,1
258822,187326,1
549884,521998,1
520007,520007,1
811691,811691,1
408812,408812,1
255612,650854,1
120119,286812,1
355988,355988,1
251503,251503,1
700279,697986,1
537764,537764,1
632226,632226,1
558282,558282,1
845038,845038,1
495563,993374,1
593605,593605,1
136145,136145,1
564633,564633,1
987722,692187,1
249090,787853,1
410277,928691,1
693843,693843,1
61059,61059,1
363957,363957,1
65306,214016,1
719570,719570,1
899235,899235,1
811367,811367,1
518819,518819,1
709582,709582,1
929582,636846,1
277173,277173,1
2763,2763,1
733808,733808,1
54401,54401,1
910631,910631,1
860982,860982,1
760363,760363,1
571850,571850,1
925866,925866,1
164729,164729,1
774916,774916,1
701182,701182,1
568519,568519,1
170725,238460,1
294653,294653,1
25612,25612,1
768992,768992,1
388353,388353,1
277430,277430,1
552720,552720,1
562650,562650,1
776370,634415,1
428448,428448,1
790216,790216,1
9305,9305,1
454305,454305,1
847321,847321,1
993192,993192,1
496388,496388,1
513339,372910,1
524570,524570,1
736596,736596,1
5419,5419,1
998524,998524,1
753940,753940,1
632683,632683,1
375426,375426,1
30012,30012,1
360765,360765,1
742032,742032,1
596473,596473,1
140079,140079,1
301614,301614,1
834540,834540,1
618425,618425,1
974456,205032,1
972308,972308,1
181307,181307,1
21814,776823,1
952398,952398,1
481630,470310,1
568882,885157,1
552482,552482,1
226916,226916,1
144076,144076,1
808066,808066,1
664945,664945,1
67214,67214,1
75660,75660,1
273606,273606,1
527823,527823,1
526468,526468,1
666030,666030,1
539539,539539,1
810346,810346,1
680834,680834,1
243023,602466,1
353741,353741,1
506756,506756,1
332175,147158,1
170029,170029,1
668817,668817,1
656216,656216,1
299224,299224,1
905351,905351,1
254277,984995,1
964618,964618,1
66227,692099,1
378944,83607,1
542011,79724,1
960593,960593,1
349575,349575,1
307871,307871,1
912677,465392,1
812977,812977,1
435013,435013,1
590477,590477,1
423883,423883,1
532131,532131,1
406889,406889,1
258975,258975,1
564084,625494,1
977361,977361,1
494392,494392,1
748054,748054,1
399593,399593,1
662806,662806,1
486351,486351,1
24211,24211,1
794239,759390,1
969576,969576,1
965788,965788,1
448304,448304,1
667228,667228,1
740795,740795,1
66262,66262,1
804783,804783,1
594115,422492,1
778723,778723,1
574206,574206,1
639463,639463,1
177434,177434,1
781431,781431,1
676895,676895,1
465382,465382,1
995450,995450,1
982245,982245,1
388013,928580,1
193628,193628,1
577954,577954,1
332965,332965,1
958946,738295,1
708301,165413,1
818189,570787,1
436039,436039,1
918694,918694,1
48966,48966,1
820682,820682,1
942377,942377,1
233671,233671,1
936431,936431,1
489931,489931,1
483953,858197,1
297277,297277,1
636506,636506,1
115191,115191,1
979387,979387,1
214161,214161,1
395912,395912,1
878940,878940,1
638235,638235,1
741234,741234,1
420560,420560,1
894037,894037,1
63436,63436,1
14461,14461,1
864585,864585,1
390275,390275,1
622347,622347,1
282533,931201,1
578759,578759,1
971205,971205,1
815164,476019,1
671611,671611,1
227247,227247,1
393027,393027,1
810018,810018,1
82778,82778,1
222763,82947,1
469961,885826,1
479815,479815,1
269354,269354,1
2982,704079,1
384453,384453,1
950327,950327,1
196532,196532,1
596923,596923,1
848912,848912,1
839320,839320,1
735935,735935,1
868566,868566,1
617204,617204,1
486120,486120,1
295647,295647,1
680865,680865,1
409103,409103,1
897171,897171,1
896875,800211,1
695200,695200,1
137783,137783,1
5934,928580,1
225709,826468,1
777980,777980,1
481068,932628,1
296598,296598,1
753786,753786,1
820994,820994,1
670961,167076,1
396077,396077,1
500153,500153,1
353177,353177,1
107311,107311,1
363326,363326,1
302421,302421,1
669028,493878,1
725554,725554,1
720515,720515,1
64275,64275,1
740556,426911,1
838274,838274,1
447701,447701,1
823815,823815,1
19831,19831,1
595576,595576,1
313238,313238,1
620562,819165,1
829676,829676,1
705762,89944,1
105087,350255,1
522438,522438,1
573220,573220,1
869393,189448,1
990937,317376,1
934887,934887,1
885837,885837,1
837068,837068,1
446115,446115,1
415228,415228,1
24332,859695,1
511124,511124,1
118599,118599,1
380114,380114,1
804302,804302,1
643220,643220,1
207881,207881,1
46292,688600,1
89952,89952,1
243916,243916,1
647596,647596,1
680637,680637,1
689338,171923,1
193994,193994,1
414606,414606,1
809606,809606,1
979666,979666,1
617963,617963,1
365674,84371,1
414537,414537,1
800591,800591,1
897724,897724,1
584432,779798,1
855838,855838,1
593617,162758,1
394271,394271,1
903139,903139,1
418037,418037,1
113352,113352,1
385936,385936,1
691827,691827,1
671446,671446,1
145662,145662,1
16981,31578,1
147051,69076,1
943374,943374,1
260869,260869,1
737647,198387,1
918460,918460,1
84281,84281,1
254222,864086,1
284616,284616,1
619656,619656,1
602516,602516,1
985353,985353,1
337282,337282,1
666953,666953,1
918342,402998,1
200823,200823,1
148922,148922,1
983100,983100,1
450259,450259,1
80929,849281,1
62929,62929,1
651597,651597,1
188334,188334,1
328172,328172,1
232876,232876,1
21189,21189,1
269621,269621,1
152903,152903,1
100750,100750,1
138888,138888,1
446384,147890,1
134214,134214,1
630777,630777,1
690785,690785,1
881969,881969,1
965278,965278,1
588282,588282,1
957689,957689,1
686729,645772,1
725228,725228,1
527481,527481,1
856574,109122,1
354705,354705,1
614690,614690,1
582567,160778,1
374488,374488,1
995304,995304,1
497522,497522,1
969971,969971,1
864911,864911,1
5156,5156,1
247936,247936,1
95016,95016,1
781912,939803,1
531196,531196,1
786833,786833,1
260175,260175,1
577429,577429,1
725984,725984,1
8803,533506,1
609800,609800,1
784637,784637,1
40477,40477,1
260122,260122,1
324267,324267,1
831761,831761,1
842398,842398,1
417009,467406,1
767245,965680,1
735541,735541,1
873794,873794,1
739442,739442,1
107464,125896,1
907061,907061,1
828869,828869,1
619085,619085,1
616377,2387,1
179830,179830,1
473967,473967,1
97453,97453,1
815416,815416,1
607466,607466,1
238937,762033,1
808740,808740,1
606109,606109,1
489599,489599,1
578030,102716,1
612705,612705,1
791589,791589,1
508256,508256,1
610175,610175,1
370785,370785,1
315782,315782,1
452851,452851,1
266093,174542,1
889193,889193,1
585108,585108,1
172323,172323,1
131730,131730,1
305941,305941,1
542262,542262,1
35850,684126,1
905898,280896,1
778766,778766,1
35670,35670,1
363222,363222,1
136253,136253,1
430687,430687,1
978382,978382,1
865314,865314,1
782827,782827,1
715489,715489,1
824036,824036,1
90298,272833,1
835285,835285,1
802926,802926,1
211238,211238,1
627142,139300,1
125207,248572,1
861983,861983,1
311399,311399,1
110090,25590,1
535767,172689,1
544075,544075,1
832029,832029,1
53129,53129,1
13651,13651,1
42347,256338,1
435158,435158,1
1705,626137,1
482189,482189,1
373481,209405,1
468835,468835,1
566179,566179,1
234162,234162,1
741454,509124,1
940433,940433,1
954251,954251,1
529939,529939,1
73786,389501,1
861820,861820,1
183272,780364,1
141193,141193,1
281927,281927,1
374240,374240,1
593610,593610,1
149180,149180,1
407543,407543,1
559581,559581,1
393470,393470,1
923608,923608,1
452896,452896,1
329836,167422,1
191839,191839,1
228505,793092,1
429322,429322,1
881725,895633,1
69001,69001,1
976081,976081,1
455841,455841,1
650636,950624,1
57162,57162,1
95466,95466,1
406816,406816,1
19468,19468,1
175237,175237,1
160573,160573,1
597663,597663,1
641069,641069,1
774357,889899,1
817875,817875,1
143839,143839,1
942181,942181,1
304175,304175,1
575310,510648,1
453209,267234,1
322321,695480,1
662609,662609,1
661470,661470,1
889662,889662,1
456746,456746,1
318630,318630,1
443881,443881,1
479874,479874,1
875017,875017,1
44900,44900,1
408870,408870,1
233379,570055,1
687960,71007,1
917642,917642,1
666696,666696,1
186643,186643,1
596944,596944,1
992910,180517,1
487634,487634,1
438136,52207,1
10864,514629,1
83574,83574,1
59430,59430,1
549246,549246,1
489078,489078,1
226928,226928,1
238106,238106,1
915876,915876,1
831899,831899,1
513732,513732,1
55310,55310,1
162377,162377,1
571462,571462,1
569514,569514,1
439259,631025,1
980073,980073,1
913364,913364,1
194033,194033,1
201372,201372,1
239385,239385,1
956791,956791,1
435004,435004,1
747159,747159,1
562574,562574,1
311892,311892,1
645046,645046,1
386948,386948,1
326222,326222,1
463926,463926,1
542725,233905,1
398766,841994,1
77917,77917,1
814104,250365,1
274107,274107,1
545453,545453,1
493098,493098,1
807669,807669,1
368903,368903,1
552934,552934,1
812336,812336,1
56724,869640,1
115854,115854,1
499958,499958,1
430453,580873,1
195136,195136,1
797939,797939,1
553052,553052,1
509166,753440,1
27788,27788,1
802423,802423,1
832372,832372,1
360008,360008,1
882651,882651,1
14582,14582,1
700008,700008,1
184807,352423,1
830585,830585,1
924127,924127,1
394829,394829,1
5253,602265,1
711394,711394,1
974318,974318,1
464472,464472,1
160256,160256,1
405015,156057,1
723816,723816,1
632405,632405,1
282291,282291,1
616278,616278,1
617532,617532,1
415670,415670,1
911840,911840,1
537616,537616,1
611755,611755,1
19187,19187,1
79366,111163,1
7340,149076,1
865473,865473,1
680218,680218,1
857607,857607,1
436201,436201,1
879257,879257,1
657526,837362,1
260496,260496,1
664881,664881,1
594691,715911,1
737182,737182,1
229059,229059,1
312138,312138,1
179666,179666,1
896288,18849,1
999557,418871,1
749642,749642,1
315772,91403,1
667661,838330,1
968415,968415,1
377994,377994,1
694613,476237,1
596499,596499,1
115940,115940,1
231840,231840,1
589025,611883,1
744011,744011,1
166005,166005,1
316765,316765,1
631227,631227,1
671900,671900,1
385374,385374,1
185693,185693,1
508195,508195,1
873895,873895,1
755792,755792,1
180365,180365,1
51655,51655,1
874645,874645,1
908961,908961,1
606622,606622,1
44218,887935,1
766730,766730,1
890354,890354,1
872344,872344,1
909079,362672,1
428396,428396,1
502046,299731,1
300618,879835,1
177112,177112,1
819215,121658,1
981392,621222,1
552717,903060,1
280991,280991,1
300607,300607,1
434234,434234,1
401213,401213,1
336553,336553,1
614617,778288,1
103634,103634,1
594462,594462,1
745158,745158,1
761086,366066,1
393511,393511,1
499191,499191,1
614775,444824,1
882050,882050,1
923134,923134,1
266869,266869,1
125062,125062,1
304442,304442,1
348987,348987,1
105695,105695,1
438300,438300,1
286670,286670,1
734363,734363,1
292453,292453,1
534377,534377,1
239624,239624,1
108628,409704,1
132206,132206,1
9840,9840,1
781139,781139,1
531170,531170,1
15656,15656,1
804299,804299,1
37532,37532,1
186469,464756,1
315981,315981,1
758094,758094,1
252142,443740,1
396150,396150,1
512437,512437,1
655954,655954,1
287554,287554,1
377883,586612,1
824497,975498,1
966814,966814,1
519995,519995,1
27563,27563,1
400019,400019,1
353057,353057,1
886981,886981,1
151476,151476,1
290962,316891,1
760864,760864,1
176570,176570,1
183144,900476,1
296427,296427,1
799798,799798,1
818314,818314,1
982798,982798,1
836887,836887,1
491186,491186,1
32295,32295,1
943758,943758,1
636134,636134,1
701491,701491,1
858720,858720,1
923587,923587,1
985263,666505,1
420115,985985,1
33667,33667,1
403288,403288,1
572866,572866,1
936481,936481,1
360431,360431,1
678004,138312,1
760012,760012,1
380136,380136,1
789956,797968,1
514372,514372,1
569476,569476,1
108472,108472,1
988705,988705,1
752751,749224,1
780431,780431,1
614085,588054,1
916732,916732,1
716371,716371,1
129318,129318,1
446317,446317,1
790404,790404,1
133352,213948,1
91268,365795,1
70133,70133,1
957433,592778,1
461752,663899,1
775618,775618,1
217741,217741,1
143015,143015,1
175902,175902,1
185875,185875,1
96166,96166,1
900941,900941,1
392517,392517,1
372802,372802,1
261716,261716,1
397410,397410,1
516510,516510,1
709136,709136,1
566820,566820,1
524244,831347,1
552128,552128,1
133390,133390,1
728877,728877,1
